key,count
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168296462.0), np.float64(2915203855.0), np.float64(6.0), np.float64(64.0), np.float64(43655.0), np.float64(443.0), np.float64(24.0), np.float64(317.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(3673.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(49933.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4495.0), np.float64(50602.0), np.float64(16.0), np.float64(6675.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54568.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298674.0), np.float64(3627733539.0), np.float64(6.0), np.float64(64.0), np.float64(59222.0), np.float64(443.0), np.float64(16.0), np.float64(1738.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3438079652.0), np.float64(168298634.0), np.float64(6.0), np.float64(38.0), np.float64(1410.0), np.float64(36877.0), np.float64(17.0), np.float64(2978.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488738480.0), np.float64(6.0), np.float64(64.0), np.float64(43519.0), np.float64(80.0), np.float64(16.0), np.float64(3360.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56575.0), np.float64(443.0), np.float64(16.0), np.float64(2508.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(1101088686332.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(56330.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(1823419297.0), np.float64(6.0), np.float64(64.0), np.float64(57196.0), np.float64(80.0), np.float64(16.0), np.float64(14204.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(1199.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2915189693.0), np.float64(168298674.0), np.float64(6.0), np.float64(45.0), np.float64(443.0), np.float64(57926.0), np.float64(24.0), np.float64(341.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4495.0), np.float64(50602.0), np.float64(16.0), np.float64(28168.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(90520731923714.0), np.float64(8796755037282.0), np.float64(2048.0), np.float64(167772687.0), np.float64(1249764001.0), np.float64(6.0), np.float64(128.0), np.float64(56234.0), np.float64(443.0), np.float64(24.0), np.float64(64013.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739936115.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1094124038.0), np.float64(2211115094.0), np.float64(6.0), np.float64(110.0), np.float64(443.0), np.float64(2109.0), np.float64(18.0), np.float64(8192.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(58144.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(7090.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(153253288475.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(61770.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(26403105037222.0), np.float64(2048.0), np.float64(2211115803.0), np.float64(2211115158.0), np.float64(6.0), np.float64(128.0), np.float64(5611.0), np.float64(445.0), np.float64(20.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495154555.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(63388.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3627736046.0), np.float64(6.0), np.float64(64.0), np.float64(47785.0), np.float64(443.0), np.float64(16.0), np.float64(577.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203050739656604.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(2556.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62036.0), np.float64(5355.0)), 0)",1
"((np.float64(167746769787822.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1433575264.0), np.float64(2211115109.0), np.float64(6.0), np.float64(42.0), np.float64(80.0), np.float64(58715.0), np.float64(16.0), np.float64(11256.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(60096.0), np.float64(5355.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495154555.0), np.float64(2048.0), np.float64(2211115825.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(51312.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(4925.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189987.0), np.float64(6.0), np.float64(64.0), np.float64(56578.0), np.float64(443.0), np.float64(16.0), np.float64(409.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168296458.0), np.float64(1249763879.0), np.float64(6.0), np.float64(64.0), np.float64(45972.0), np.float64(443.0), np.float64(16.0), np.float64(8497.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(93042766637506.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115080.0), np.float64(6.0), np.float64(64.0), np.float64(44486.0), np.float64(22.0), np.float64(24.0), np.float64(717.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2915203936.0), np.float64(2211115095.0), np.float64(6.0), np.float64(55.0), np.float64(443.0), np.float64(2684.0), np.float64(16.0), np.float64(4413.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203178706755348.0), np.float64(2048.0), np.float64(2211115193.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54975.0), np.float64(5355.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(59175.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769787822.0), np.float64(2048.0), np.float64(2211115109.0), np.float64(2211116035.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(55101.0), np.float64(53.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(1094136477.0), np.float64(6.0), np.float64(128.0), np.float64(2496.0), np.float64(443.0), np.float64(16.0), np.float64(16537.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2918999067.0), np.float64(6.0), np.float64(128.0), np.float64(2445.0), np.float64(443.0), np.float64(16.0), np.float64(16537.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(401286617.0), np.float64(6.0), np.float64(64.0), np.float64(33638.0), np.float64(443.0), np.float64(17.0), np.float64(693.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(63310.0), np.float64(5355.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3438079652.0), np.float64(6.0), np.float64(64.0), np.float64(43444.0), np.float64(1442.0), np.float64(16.0), np.float64(25330.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4494.0), np.float64(50601.0), np.float64(16.0), np.float64(18106.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(57324.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4495.0), np.float64(50602.0), np.float64(16.0), np.float64(30673.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54858.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3352565933.0), np.float64(6.0), np.float64(64.0), np.float64(54334.0), np.float64(443.0), np.float64(16.0), np.float64(1824.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(401287311.0), np.float64(6.0), np.float64(64.0), np.float64(54394.0), np.float64(443.0), np.float64(16.0), np.float64(1034.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(1249723664.0), np.float64(6.0), np.float64(128.0), np.float64(10714.0), np.float64(993.0), np.float64(24.0), np.float64(16510.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(24.0), np.float64(608.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(1823419297.0), np.float64(6.0), np.float64(64.0), np.float64(57196.0), np.float64(80.0), np.float64(16.0), np.float64(12087.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(203178706755348.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(60433.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(6399.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(1101088686332.0), np.float64(203178706755348.0), np.float64(2048.0), np.float64(2211115193.0), np.float64(3758096636.0), np.float64(17.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54454.0), np.float64(5355.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(751.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3263481426.0), np.float64(168298634.0), np.float64(6.0), np.float64(46.0), np.float64(4070.0), np.float64(35523.0), np.float64(16.0), np.float64(243.0), np.float64(0.0), np.float64(0.0)), 1)",1
"((np.float64(56294136414211.0), np.float64(132129495164089.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(62906.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(1629.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2211116037.0), np.float64(2211115158.0), np.float64(17.0), np.float64(63.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53.0), np.float64(26078.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34177.0), np.float64(443.0), np.float64(16.0), np.float64(3325.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(1823419297.0), np.float64(6.0), np.float64(64.0), np.float64(57197.0), np.float64(80.0), np.float64(16.0), np.float64(1409.0), np.float64(0.0), np.float64(0.0)), 0)",1
"((np.float64(56294136414211.0), np.float64(153253288475.0), np.float64(34525.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(53169.0), np.float64(5355.0)), 0)",1
"((np.float64(203050739697615.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2918999067.0), np.float64(2211115250.0), np.float64(6.0), np.float64(76.0), np.float64(443.0), np.float64(32576.0), np.float64(16.0), np.float64(1052.0), np.float64(0.0), np.float64(0.0)), 0)",1
